# TBLASTX 2.8.1+
# Query: At-EXP1 CDS
# Database: ../db/Utricularia_gibba.faa.txt
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 239 hits found
At-EXP1	Scf00041	67.347	98	32	0	737	444	9130	8837	1.17e-70	144
At-EXP1	Scf00041	60.606	99	39	0	446	150	8772	8476	1.17e-70	129
At-EXP1	Scf00041	52.381	21	10	0	135	73	8360	8298	1.17e-70	31.3
At-EXP1	Scf00041	61.224	98	38	0	737	444	176719	176426	3.85e-52	120
At-EXP1	Scf00041	73.684	38	10	0	260	147	176154	176041	3.85e-52	62.5
At-EXP1	Scf00041	55.556	54	24	0	443	282	176349	176188	3.85e-52	59.7
At-EXP1	Scf00041	42.222	90	52	0	744	475	9137	8868	4.94e-22	69.8
At-EXP1	Scf00041	60.000	25	10	0	238	164	8564	8490	4.94e-22	42.3
At-EXP1	Scf00041	46.429	28	15	0	426	343	8752	8669	4.94e-22	28.6
At-EXP1	Scf00041	40.845	71	42	0	147	359	8473	8685	7.51e-19	73.5
At-EXP1	Scf00041	43.333	60	34	0	558	737	176540	176719	7.51e-19	49.6
At-EXP1	Scf00041	44.828	87	48	0	735	475	176717	176457	1.06e-18	67.5
At-EXP1	Scf00041	42.857	35	20	0	244	140	176138	176034	1.06e-18	31.3
At-EXP1	Scf00041	44.828	29	16	0	435	349	176341	176255	1.06e-18	30.4
At-EXP1	Scf00041	45.000	40	22	0	141	260	176035	176154	5.76e-10	49.2
At-EXP1	Scf00041	41.791	67	39	0	536	736	176518	176718	5.76e-10	43.7
At-EXP1	Scf00041	40.984	61	36	0	570	752	8963	9145	5.75e-08	49.6
At-EXP1	Scf00041	40.000	70	42	0	149	358	8475	8684	5.75e-08	36.3
At-EXP1	Scf00215	74.372	199	51	0	148	744	83406	82810	8.48e-105	376
At-EXP1	Scf00215	55.000	20	9	0	74	133	83579	83520	8.48e-105	24.0
At-EXP1	Scf00215	61.000	200	78	0	749	150	82805	83404	1.48e-68	253
At-EXP1	Scf00215	52.381	21	10	0	135	73	83518	83580	1.48e-68	25.4
At-EXP1	Scf00215	38.462	130	80	0	732	343	82822	83211	5.56e-19	88.6
At-EXP1	Scf00215	37.778	45	28	0	316	182	83238	83372	5.56e-19	24.4
At-EXP1	Scf00215	36.667	60	38	0	564	743	82990	82811	6.26e-06	40.5
At-EXP1	Scf00215	34.328	67	44	0	117	317	83437	83237	6.26e-06	37.3
At-EXP1	Scf00318	75.248	101	25	0	442	744	57289	56987	1.11e-104	204
At-EXP1	Scf00318	75.000	100	25	0	148	447	57666	57367	1.11e-104	186
At-EXP1	Scf00318	81.818	11	2	0	73	105	57818	57786	1.11e-104	28.1
At-EXP1	Scf00318	69.000	100	31	0	446	147	57368	57667	1.32e-71	145
At-EXP1	Scf00318	61.224	98	38	0	737	444	56994	57287	1.32e-71	130
At-EXP1	Scf00318	52.381	21	10	0	135	73	57756	57818	1.32e-71	32.2
At-EXP1	Scf00318	37.363	91	57	0	744	472	56987	57259	2.05e-20	62.9
At-EXP1	Scf00318	40.351	57	34	0	313	143	57501	57671	2.05e-20	43.7
At-EXP1	Scf00318	33.333	33	22	0	445	347	57369	57467	2.05e-20	28.6
At-EXP1	Scf00318	41.096	73	43	0	141	359	57673	57455	4.15e-13	61.1
At-EXP1	Scf00318	41.818	55	32	0	567	731	57164	57000	4.15e-13	40.9
At-EXP1	Scf00050	82.000	100	18	0	148	447	6074	6373	5.34e-104	195
At-EXP1	Scf00050	77.320	97	22	0	445	735	6463	6753	5.34e-104	193
At-EXP1	Scf00050	75.000	12	3	0	70	105	5916	5951	5.34e-104	27.2
At-EXP1	Scf00050	71.000	100	29	0	446	147	6372	6073	3.66e-78	159
At-EXP1	Scf00050	68.421	95	30	0	728	444	6746	6462	3.66e-78	141
At-EXP1	Scf00050	52.632	19	9	0	135	79	5981	5925	3.66e-78	29.5
At-EXP1	Scf00050	39.286	84	51	0	726	475	6744	6493	4.23e-20	65.2
At-EXP1	Scf00050	36.275	102	65	0	445	140	6371	6066	4.23e-20	62.0
At-EXP1	Scf00050	36.620	71	45	0	141	353	6067	6279	2.28e-10	57.9
At-EXP1	Scf00050	52.632	19	9	0	77	133	5923	5979	2.28e-10	25.8
At-EXP1	Scf00022	72.000	100	28	0	445	744	263359	263658	4.81e-103	197
At-EXP1	Scf00022	75.000	100	25	0	148	447	262943	263242	4.81e-103	188
At-EXP1	Scf00022	81.818	11	2	0	73	105	262804	262836	4.81e-103	28.1
At-EXP1	Scf00022	68.421	95	30	0	434	150	263229	262945	1.74e-61	140
At-EXP1	Scf00022	59.596	99	40	0	737	441	263651	263355	1.74e-61	125
At-EXP1	Scf00022	36.264	91	58	0	744	472	263658	263386	3.62e-15	61.6
At-EXP1	Scf00022	42.000	50	29	0	313	164	263108	262959	3.62e-15	40.9
At-EXP1	Scf00022	45.161	31	17	0	435	343	263230	263138	3.62e-15	35.0
At-EXP1	Scf00022	42.857	77	44	0	129	359	262924	263154	5.68e-13	72.5
At-EXP1	Scf00022	37.500	56	35	0	564	731	263478	263645	5.68e-13	30.9
At-EXP1	Scf00033	78.000	100	22	0	445	744	22283	21984	1.53e-100	204
At-EXP1	Scf00033	77.000	100	23	0	148	447	22649	22350	1.53e-100	181
At-EXP1	Scf00033	77.000	100	23	0	148	447	25643	25344	6.00e-94	183
At-EXP1	Scf00033	70.297	101	30	0	445	747	25231	24929	6.00e-94	180
At-EXP1	Scf00033	65.306	98	34	0	737	444	21991	22284	7.63e-62	140
At-EXP1	Scf00033	56.566	99	43	0	446	150	22351	22647	7.63e-62	116
At-EXP1	Scf00033	58.586	99	41	0	740	444	24936	25232	1.67e-53	121
At-EXP1	Scf00033	54.839	62	28	0	458	273	25333	25518	1.67e-53	71.2
At-EXP1	Scf00033	75.862	29	7	0	236	150	25555	25641	1.67e-53	54.7
At-EXP1	Scf00033	46.429	84	45	0	726	475	22002	22253	1.56e-19	80.3
At-EXP1	Scf00033	45.161	31	17	0	435	343	22362	22454	1.56e-19	34.5
At-EXP1	Scf00033	44.000	50	28	0	578	727	22150	22001	9.96e-13	40.9
At-EXP1	Scf00033	44.231	52	29	0	291	446	22506	22351	9.96e-13	36.8
At-EXP1	Scf00033	35.294	34	22	0	141	242	22656	22555	9.96e-13	24.4
At-EXP1	Scf00033	40.909	22	13	0	444	509	22284	22219	9.96e-13	22.6
At-EXP1	Scf00033	40.698	86	51	0	732	475	24944	25201	2.35e-12	68.4
At-EXP1	Scf00033	35.088	57	37	0	313	143	25478	25648	2.35e-12	32.7
At-EXP1	Scf00033	37.931	58	36	0	141	314	25650	25477	3.68e-10	49.6
At-EXP1	Scf00033	41.509	53	31	0	579	737	22149	21991	3.68e-10	37.3
At-EXP1	Scf00033	56.522	23	10	0	441	509	25235	25167	3.68e-10	32.7
At-EXP1	Scf00014	80.292	137	27	0	343	753	133028	133438	7.87e-100	281
At-EXP1	Scf00014	81.081	37	7	0	148	258	132860	132970	7.87e-100	82.2
At-EXP1	Scf00014	85.714	14	2	0	271	312	132980	133021	7.87e-100	32.2
At-EXP1	Scf00014	55.556	18	8	0	80	133	132721	132774	7.87e-100	26.3
At-EXP1	Scf00014	61.029	136	53	0	749	342	133434	133027	7.26e-63	177
At-EXP1	Scf00014	86.207	29	4	0	236	150	132948	132862	7.26e-63	59.7
At-EXP1	Scf00014	38.462	26	16	0	156	79	132797	132720	7.26e-63	32.2
At-EXP1	Scf00014	73.333	15	4	0	317	273	133026	132982	7.26e-63	28.1
At-EXP1	Scf00014	37.500	80	50	0	726	487	133411	133172	4.70e-13	64.8
At-EXP1	Scf00014	52.000	25	12	0	417	343	133102	133028	4.70e-13	28.1
At-EXP1	Scf00014	38.095	42	26	0	135	260	132847	132972	1.45e-10	33.6
At-EXP1	Scf00014	40.000	55	33	0	342	506	133027	133191	1.45e-10	31.8
At-EXP1	Scf00014	33.333	54	36	0	536	697	133221	133382	1.45e-10	29.5
At-EXP1	Scf00014	66.667	12	4	0	282	317	132991	133026	1.45e-10	22.1
At-EXP1	Scf00883	76.642	137	32	0	343	753	10963	11373	9.98e-96	272
At-EXP1	Scf00883	75.676	37	9	0	148	258	10795	10905	9.98e-96	79.0
At-EXP1	Scf00883	85.714	14	2	0	271	312	10915	10956	9.98e-96	32.2
At-EXP1	Scf00883	77.778	9	2	0	79	105	10663	10689	9.98e-96	24.0
At-EXP1	Scf00883	58.647	133	55	0	740	342	11360	10962	1.42e-54	168
At-EXP1	Scf00883	46.429	56	30	0	314	147	10961	10794	1.42e-54	49.6
At-EXP1	Scf00883	30.952	42	29	0	135	10	10719	10594	1.42e-54	32.7
At-EXP1	Scf00883	37.500	80	50	0	726	487	11346	11107	1.13e-09	60.6
At-EXP1	Scf00883	73.333	15	4	0	317	273	10961	10917	1.13e-09	28.1
At-EXP1	Scf00156	66.981	106	35	0	433	750	26745	26428	7.11e-85	173
At-EXP1	Scf00156	71.154	52	15	0	148	303	27324	27169	7.11e-85	100
At-EXP1	Scf00156	74.545	55	14	0	283	447	27183	27019	7.11e-85	90.0
At-EXP1	Scf00156	78.571	14	3	0	64	105	27500	27459	7.11e-85	33.1
At-EXP1	Scf00156	56.863	102	44	0	737	432	26441	26746	5.68e-52	113
At-EXP1	Scf00156	75.000	44	11	0	281	150	27191	27322	5.68e-52	77.6
At-EXP1	Scf00156	61.818	55	21	0	446	282	27020	27184	5.68e-52	69.3
At-EXP1	Scf00156	45.455	44	24	0	147	278	27325	27194	6.86e-09	46.4
At-EXP1	Scf00156	36.364	55	35	0	282	446	27184	27020	6.86e-09	32.2
At-EXP1	Scf00156	36.471	85	54	0	732	478	26446	26700	2.25e-08	55.6
At-EXP1	Scf00156	40.909	44	26	0	280	149	27192	27323	2.25e-08	30.9
At-EXP1	Scf00354	70.000	100	30	0	445	744	56646	56347	1.41e-84	182
At-EXP1	Scf00354	60.000	100	40	0	148	447	57018	56719	1.41e-84	143
At-EXP1	Scf00354	72.727	11	3	0	73	105	57167	57135	1.41e-84	25.8
At-EXP1	Scf00354	57.143	98	42	0	737	444	56354	56647	3.14e-42	106
At-EXP1	Scf00354	57.407	54	23	0	446	285	56720	56881	3.14e-42	63.4
At-EXP1	Scf00354	53.333	30	14	0	236	147	56930	57019	3.14e-42	39.6
At-EXP1	Scf00354	35.632	87	56	0	732	472	56359	56619	1.33e-06	52.8
At-EXP1	Scf00222	68.000	100	32	0	445	744	1148	1447	6.86e-81	174
At-EXP1	Scf00222	69.091	55	17	0	283	447	923	1087	6.86e-81	90.0
At-EXP1	Scf00222	58.333	48	20	0	148	291	785	928	6.86e-81	74.8
At-EXP1	Scf00222	62.376	101	38	0	746	444	1449	1147	2.02e-49	132
At-EXP1	Scf00222	62.500	48	18	0	434	291	1074	931	2.02e-49	64.3
At-EXP1	Scf00222	50.000	34	17	0	251	150	888	787	2.02e-49	36.8
At-EXP1	Scf00222	37.349	83	52	0	726	478	1429	1181	1.09e-09	59.3
At-EXP1	Scf00222	57.143	14	6	0	445	404	1085	1044	1.09e-09	22.1
At-EXP1	Scf00309	66.000	100	34	0	451	750	18170	18469	3.44e-76	164
At-EXP1	Scf00309	70.909	55	16	0	283	447	17796	17960	3.44e-76	89.0
At-EXP1	Scf00309	91.429	35	3	0	148	252	17658	17762	3.44e-76	84.5
At-EXP1	Scf00309	64.286	14	5	0	64	105	17506	17547	3.44e-76	28.1
At-EXP1	Scf00309	50.505	99	49	0	737	441	18456	18160	3.93e-48	106
At-EXP1	Scf00309	80.000	35	7	0	251	147	17761	17657	3.93e-48	70.7
At-EXP1	Scf00309	62.745	51	19	0	434	282	17947	17795	3.93e-48	68.4
At-EXP1	Scf00309	43.750	80	45	0	738	499	18457	18218	2.77e-08	56.5
At-EXP1	Scf00309	43.750	32	18	0	241	146	17751	17656	2.77e-08	29.0
At-EXP1	Scf00309	40.541	37	22	0	147	257	17657	17767	1.30e-07	36.3
At-EXP1	Scf00309	54.167	24	11	0	282	353	17795	17866	1.30e-07	24.4
At-EXP1	Scf00309	43.750	16	9	0	256	303	17763	17810	1.30e-07	23.1
At-EXP1	Scf00309	39.130	23	14	0	65	133	17507	17575	1.30e-07	22.6
At-EXP1	Scf00092	66.337	101	34	0	448	750	14845	15147	2.14e-75	169
At-EXP1	Scf00092	72.727	55	15	0	283	447	14454	14618	2.14e-75	87.7
At-EXP1	Scf00092	85.714	35	5	0	148	252	14316	14420	2.14e-75	79.4
At-EXP1	Scf00092	71.429	14	4	0	64	105	14165	14206	2.14e-75	29.5
At-EXP1	Scf00092	53.535	99	46	0	737	441	15134	14838	2.69e-51	111
At-EXP1	Scf00092	64.706	51	18	0	434	282	14605	14453	2.69e-51	72.5
At-EXP1	Scf00092	82.857	35	6	0	251	147	14419	14315	2.69e-51	71.2
At-EXP1	Scf00092	41.667	24	14	0	135	64	14236	14165	2.69e-51	29.0
At-EXP1	Scf00092	39.286	84	51	0	738	487	15135	14884	6.48e-08	51.5
At-EXP1	Scf00092	38.710	31	19	0	435	343	14606	14514	6.48e-08	30.9
At-EXP1	Scf00092	53.125	32	15	0	240	145	14408	14313	6.48e-08	28.1
At-EXP1	Scf00092	45.455	33	18	0	147	245	14315	14413	2.06e-07	36.8
At-EXP1	Scf00092	50.000	24	12	0	282	353	14453	14524	2.06e-07	27.2
At-EXP1	Scf00092	50.000	18	9	0	80	133	14181	14234	2.06e-07	25.8
At-EXP1	Scf00010	62.745	102	38	0	445	750	158625	158320	3.26e-75	160
At-EXP1	Scf00010	74.545	55	14	0	283	447	159100	158936	3.26e-75	88.1
At-EXP1	Scf00010	94.286	35	2	0	148	252	159247	159143	3.26e-75	85.8
At-EXP1	Scf00010	78.571	14	3	0	64	105	159417	159376	3.26e-75	34.1
At-EXP1	Scf00010	50.000	98	49	0	737	444	158333	158626	4.34e-45	103
At-EXP1	Scf00010	85.294	34	5	0	248	147	159147	159248	4.34e-45	71.2
At-EXP1	Scf00010	62.745	51	19	0	434	282	158949	159101	4.34e-45	65.2
At-EXP1	Scf00010	38.095	84	52	0	738	487	158332	158583	1.81e-08	47.3
At-EXP1	Scf00010	45.161	31	17	0	435	343	158948	159040	1.81e-08	34.1
At-EXP1	Scf00010	42.857	35	20	0	244	140	159151	159255	1.81e-08	33.1
At-EXP1	Scf00018	64.356	101	36	0	448	750	182282	181980	1.33e-73	162
At-EXP1	Scf00018	74.545	55	14	0	283	447	182571	182407	1.33e-73	88.6
At-EXP1	Scf00018	91.429	35	3	0	148	252	182718	182614	1.33e-73	84.9
At-EXP1	Scf00018	57.576	99	42	0	737	441	181993	182289	8.52e-47	117
At-EXP1	Scf00018	81.818	33	6	0	248	150	182618	182716	8.52e-47	65.7
At-EXP1	Scf00018	58.824	51	21	0	434	282	182420	182572	8.52e-47	62.5
At-EXP1	Scf00018	41.026	39	23	0	135	251	182731	182615	1.40e-11	35.9
At-EXP1	Scf00018	44.898	49	27	0	290	436	182564	182418	1.40e-11	34.1
At-EXP1	Scf00018	64.286	14	5	0	64	105	182876	182835	1.40e-11	27.2
At-EXP1	Scf00018	46.667	15	8	0	259	303	182601	182557	1.40e-11	23.5
At-EXP1	Scf00018	40.000	85	51	0	729	475	182001	182255	1.14e-08	54.2
At-EXP1	Scf00018	44.828	29	16	0	435	349	182419	182505	1.14e-08	31.8
At-EXP1	Scf00018	40.000	35	21	0	244	140	182622	182726	1.14e-08	29.0
At-EXP1	Scf01172	55.844	154	68	0	283	744	10284	10745	1.05e-71	199
At-EXP1	Scf01172	54.667	75	34	0	70	294	10068	10292	1.05e-71	90.9
At-EXP1	Scf01172	45.161	155	85	0	746	282	10747	10283	2.20e-44	129
At-EXP1	Scf01172	57.778	45	19	0	281	147	10279	10145	2.20e-44	56.5
At-EXP1	Scf01172	43.333	30	17	0	156	67	10154	10065	2.20e-44	30.4
At-EXP1	Scf00260	65.714	105	36	0	430	744	65463	65777	3.13e-46	173
At-EXP1	Scf00260	39.394	33	20	0	211	309	65280	65378	3.13e-46	30.9
At-EXP1	Scf00260	59.223	103	42	0	737	429	65770	65462	4.74e-26	117
At-EXP1	Scf00001	57.143	21	9	0	190	252	225577	225639	3.82e-06	39.6
At-EXP1	Scf00001	50.000	22	11	0	343	408	225700	225765	3.82e-06	29.5
# BLAST processed 1 queries
